company,open,High,Low,close,change,Trades,Volume,Date
FIDELITYBK [MRF],2.66,2.68,2.65,2.66,0.0,102,"2,426,572",2021-11-15
FIDELITYBK [MRF],2.66,2.69,2.66,2.66,0,88,"3,701,740",2021-11-16
FIDSON,6.05,--,--,6.05,,6,"37,890",2021-09-30
FIDSON,6.05,6.06,6.06,6.06,0.01,29,"513,124",2021-10-04
FIDSON,6.06,--,--,6.06,,14,"173,562",2021-10-06
FIDSON,6.06,--,--,6.06,,19,"298,500",2021-10-08
FIDSON,6.06,--,--,6.06,,11,"57,823",2021-10-11
FIDSON,6.06,--,--,6.06,,13,"91,645",2021-10-12
FIDSON,6.06,6.10,6.10,6.1,0.04,11,"1,109,135",2021-10-13
FIDSON,6.1,--,--,6.1,,12,"34,171",2021-10-14
FIDSON,6.1,--,--,6.1,,14,"45,913",2021-10-18
FIDSON,6.1,6.15,6.15,6.15,0.05,22,"573,861",2021-10-20
FIDSON,6.15,--,--,6.15,,9,"46,320",2021-10-21
FIDSON,6.15,--,--,6.15,,10,"44,261",2021-10-22
FIDSON,6.15,--,--,6.15,,18,"533,444",2021-10-25
FIDSON,6.15,6.15,6.15,6.15,0.0,14,"422,045",2021-10-26
FIDSON,6.15,--,--,6.15,,19,"127,430",2021-10-27
FIDSON,6.15,--,--,6.15,,11,"84,900",2021-10-28
FIDSON,6.15,--,--,6.15,,3,"15,000",2021-10-29
FIDSON,6.15,6.76,6.75,6.76,0.61,76,"1,904,882",2021-11-01
FIDSON,6.76,6.54,6.54,6.54,-0.22,68,"1,358,409",2021-11-02
FIDSON,6.54,--,--,6.54,,91,"2,460,230",2021-11-03
FIDSON,6.54,--,--,6.54,,130,"4,664,253",2021-11-04
FIDSON,6.54,--,--,6.54,,13,"198,903",2021-11-05
FIDSON,6.54,6.25,6.01,6.24,-0.3,49,"2,099,724",2021-11-08
FIDSON,6.24,6.26,6.25,6.26,0.02,28,"588,942",2021-11-09
FIDSON,6.26,--,--,6.26,,16,"293,414",2021-11-10
FIDSON,6.26,--,--,6.26,,14,"61,084",2021-11-11
FIDSON,6.26,--,--,6.26,,8,"35,099",2021-11-12
FIDSON,6.26,6.25,6.25,6.25,-0.01,14,"281,227",2021-11-15
FIDSON,6.25,--,--,6.25,,33,"414,872",2021-11-16
FLOURMILL,29.9,29.90,29.05,29.9,0.0,56,"4,565,034",2021-09-30
FLOURMILL,29.9,29.95,29.90,29.9,0.0,43,"497,975",2021-10-04
FLOURMILL,29.2,29.20,29.20,29.2,0.0,63,"534,284",2021-10-06
FLOURMILL,29.2,29.30,29.30,29.3,0.1,34,"328,727",2021-10-08
FLOURMILL,29.3,--,--,29.3,,52,"254,729",2021-10-11
FLOURMILL,29.3,--,--,29.3,,35,"143,836",2021-10-12
FLOURMILL,29.3,--,--,29.3,,35,"121,750",2021-10-13
FLOURMILL,29.3,--,--,29.3,,50,"477,341",2021-10-14
FLOURMILL,29.3,--,--,29.3,,93,"761,169",2021-10-18
FLOURMILL,29.3,--,--,29.3,,104,"1,914,165",2021-10-20
FLOURMILL,29.3,--,--,29.3,,48,"252,933",2021-10-21
FLOURMILL,29.3,29.10,29.10,29.1,-0.2,54,"439,346",2021-10-22
FLOURMILL,29.1,29.40,29.20,29.4,0.3,47,"971,453",2021-10-25
FLOURMILL,29.4,--,--,29.4,,38,"246,553",2021-10-26
FLOURMILL,29.4,--,--,29.4,,43,"496,757",2021-10-27
FLOURMILL,29.4,--,--,29.4,,38,"162,012",2021-10-28
FLOURMILL,29.4,29.50,29.10,29.4,0.0,104,"3,528,152",2021-10-29
FLOURMILL,29.4,29.45,29.30,29.45,0.05,126,"3,397,218",2021-11-01
FLOURMILL,29.45,29.30,29.20,29.2,-0.25,71,"2,230,661",2021-11-02
FLOURMILL,29.2,--,--,29.2,,74,"2,023,512",2021-11-03
FLOURMILL,29.2,--,--,29.2,,44,"1,016,707",2021-11-04
FLOURMILL,29.2,28.60,28.60,28.6,-0.6,46,"1,143,413",2021-11-05
FLOURMILL,28.6,--,--,28.6,,72,"817,666",2021-11-08
FLOURMILL,28.6,29.00,29.00,29.0,0.4,82,"2,666,283",2021-11-09
FLOURMILL,29.0,29.15,29.00,29.15,0.15,54,"50,595,395",2021-11-10
FLOURMILL,29.15,--,--,29.15,,30,"72,109",2021-11-11
FLOURMILL,29.15,31.00,29.50,29.6,0.45,70,"16,336,682",2021-11-12
FLOURMILL,29.6,30.20,30.20,30.2,0.6,46,"585,520",2021-11-15
FLOURMILL,30.2,--,--,30.20,,43,"309,408",2021-11-16
FTNCOCOA [RST],0.48,0.49,0.49,0.49,0.01,10,"703,396",2021-09-30
FTNCOCOA [RST],0.49,--,--,0.49,,5,"32,400",2021-10-04
FTNCOCOA [RST],0.5,0.48,0.48,0.48,-0.02,18,"825,669",2021-10-06
FTNCOCOA [RST],0.48,--,--,0.48,,3,"91,035",2021-10-08
FTNCOCOA [RST],0.48,--,--,0.48,,7,"127,985",2021-10-11
FTNCOCOA [RST],0.48,0.50,0.50,0.5,0.02,16,"930,000",2021-10-12
FTNCOCOA [RST],0.5,0.50,0.45,0.46,-0.04,23,"2,735,190",2021-10-13
FTNCOCOA [RST],0.46,0.46,0.46,0.46,0.0,15,"555,806",2021-10-14
FTNCOCOA [RST],0.48,0.47,0.47,0.47,-0.01,9,"267,582",2021-10-18
FTNCOCOA [RST],0.47,0.46,0.46,0.46,-0.01,12,"484,888",2021-10-20
FTNCOCOA [RST],0.46,0.48,0.48,0.48,0.02,16,"601,848",2021-10-21
FTNCOCOA [RST],0.48,0.49,0.49,0.49,0.01,11,"485,215",2021-10-22
FTNCOCOA [RST],0.49,0.48,0.47,0.48,-0.01,9,"415,183",2021-10-25
FTNCOCOA [RST],0.48,0.47,0.45,0.45,-0.03,27,"1,834,786",2021-10-26
FTNCOCOA [RST],0.45,0.45,0.44,0.44,-0.01,25,"1,316,566",2021-10-27
FTNCOCOA [RST],0.44,--,--,0.44,,6,"160,500",2021-10-28
FTNCOCOA [RST],0.44,0.44,0.44,0.44,0.0,15,"299,154",2021-10-29
FTNCOCOA [RST],0.44,0.48,0.46,0.46,0.02,16,"833,762",2021-11-01
FTNCOCOA [RST],0.46,0.46,0.42,0.42,-0.04,30,"1,388,970",2021-11-02
FTNCOCOA [RST],0.42,0.42,0.40,0.4,-0.02,30,"2,265,333",2021-11-03
FTNCOCOA [RST],0.4,0.40,0.40,0.4,0.0,21,"1,323,060",2021-11-04
FTNCOCOA [RST],0.4,--,--,0.4,,12,"312,034",2021-11-05
FTNCOCOA [RST],0.4,--,--,0.4,,8,"112,424",2021-11-08
FTNCOCOA [RST],0.4,0.44,0.44,0.44,0.04,8,"533,264",2021-11-09
FTNCOCOA [RST],0.44,0.40,0.40,0.4,-0.04,32,"705,691",2021-11-10
FTNCOCOA [RST],0.4,0.44,0.42,0.42,0.02,25,"667,678",2021-11-11
FTNCOCOA [RST],0.42,0.45,0.41,0.44,0.02,31,"1,507,712",2021-11-12
FTNCOCOA [RST],0.44,0.45,0.41,0.41,-0.03,35,"3,907,384",2021-11-15
FTNCOCOA [RST],0.41,0.43,0.41,0.41,0,15,"379,859",2021-11-16
GLAXOSMITH,6.1,--,--,6.1,,10,"12,809",2021-09-30
GLAXOSMITH,6.1,6.00,6.00,6.0,-0.1,18,"435,481",2021-10-04
GLAXOSMITH,6.0,--,--,6.0,,25,"139,740",2021-10-06
GLAXOSMITH,6.0,--,--,6.0,,14,"271,317",2021-10-08
GLAXOSMITH,6.0,--,--,6.0,,16,"40,391",2021-10-11
GLAXOSMITH,6.0,--,--,6.0,,15,"46,258",2021-10-12
GLAXOSMITH,6.0,--,--,6.0,,18,"143,298",2021-10-13
GLAXOSMITH,6.0,6.10,6.10,6.1,0.1,24,"394,683",2021-10-14
GLAXOSMITH,6.5,6.55,6.50,6.55,0.05,43,"801,692",2021-10-18
GLAXOSMITH,6.55,7.00,7.00,7.0,0.45,29,"412,663",2021-10-20
GLAXOSMITH,7.0,--,--,7.0,,30,"214,770",2021-10-21
GLAXOSMITH,7.0,--,--,7.0,,20,"105,071",2021-10-22
GLAXOSMITH,7.0,--,--,7.0,,20,"121,956",2021-10-25
GLAXOSMITH,7.0,--,--,7.0,,33,"364,217",2021-10-26
GLAXOSMITH,7.0,6.30,6.30,6.3,-0.7,28,"300,361",2021-10-27
GLAXOSMITH,6.3,--,--,6.3,,35,"241,705",2021-10-28
GLAXOSMITH,6.3,6.90,6.10,6.1,-0.2,40,"1,479,016",2021-10-29
GLAXOSMITH,6.1,6.50,6.50,6.5,0.4,44,"1,014,444",2021-11-01
GLAXOSMITH,6.5,--,--,6.5,,30,"155,339",2021-11-02
GLAXOSMITH,6.5,--,--,6.5,,17,"112,094",2021-11-03
GLAXOSMITH,6.5,--,--,6.5,,12,"101,969",2021-11-04
GLAXOSMITH,6.5,6.40,6.40,6.4,-0.1,23,"285,319",2021-11-05
GLAXOSMITH,6.4,--,--,6.4,,18,"15,926",2021-11-08
GLAXOSMITH,6.4,--,--,6.4,,12,"80,765",2021-11-09
GLAXOSMITH,6.4,--,--,6.4,,8,"19,265",2021-11-10
GLAXOSMITH,6.4,--,--,6.4,,16,"121,535",2021-11-11
GLAXOSMITH,6.4,6.00,6.00,6.0,-0.4,19,"303,605",2021-11-12
GLAXOSMITH,6.0,--,--,6.0,,17,"173,796",2021-11-15
GLAXOSMITH,6,--,--,6.00,,22,"155,666",2021-11-16
GOLDBREW [BLS],0.81,--,--,0.81,,1,250,2021-09-30
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-04
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-06
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-08
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-11
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-12
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-13
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-14
GOLDBREW [BLS],0.81,--,--,0.81,,2,"11,442",2021-10-18
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-20
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-21
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-22
GOLDBREW [BLS],0.81,--,--,0.81,,1,"4,000",2021-10-25
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-26
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-27
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-10-28
GOLDBREW [BLS],0.81,--,--,0.81,,6,"2,160",2021-10-29
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-01
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-02
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-03
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-04
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-05
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-08
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-09
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-10
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-11
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-12
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-15
GOLDBREW [BLS],0.81,--,--,0.81,,0,--,2021-11-16
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-09-30
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-04
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-06
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-08
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-11
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-12
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-13
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-14
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-18
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-20
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-21
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-22
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-25
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-26
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-27
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-28
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-10-29
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-01
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-02
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-03
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-04
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-05
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-08
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-09
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-10
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-11
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-12
GOLDINSURE [MRS],0.2,--,--,0.2,,0,--,2021-11-15
GOLDINSURE [MRS],0.2,--,--,0.20,,0,--,2021-11-16
GSPECPLC,4.19,--,--,4.19,,0,--,2021-09-30
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-04
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-06
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-08
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-11
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-12
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-13
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-14
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-18
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-20
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-21
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-22
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-25
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-26
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-27
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-28
GSPECPLC,4.19,--,--,4.19,,0,--,2021-10-29
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-01
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-02
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-03
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-04
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-05
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-08
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-09
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-10
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-11
GSPECPLC,4.19,--,--,4.19,,1,700,2021-11-12
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-15
GSPECPLC,4.19,--,--,4.19,,0,--,2021-11-16
GTCO,27.9,28.20,28.00,28.05,0.15,203,"19,417,684",2021-09-30
GTCO,28.05,28.10,28.00,28.1,0.05,311,"18,265,625",2021-10-04
GTCO,28.5,28.50,28.30,28.4,-0.1,333,"11,765,845",2021-10-06
GTCO,28.4,28.70,28.40,28.6,0.2,202,"17,328,892",2021-10-08
GTCO,28.6,28.70,28.00,28.0,-0.6,288,"12,102,824",2021-10-11
GTCO,28.0,28.45,28.05,28.2,0.2,179,"9,714,164",2021-10-12
GTCO,28.2,28.50,28.25,28.5,0.3,253,"32,605,359",2021-10-13
GTCO,28.5,28.60,28.35,28.5,0.0,264,"63,749,288",2021-10-14
GTCO,29.6,29.60,29.50,29.6,0.0,267,"25,563,059",2021-10-18
GTCO,29.6,30.00,29.60,29.6,0.0,400,"20,595,381",2021-10-20
GTCO,29.6,29.55,29.00,29.0,-0.6,180,"3,214,379",2021-10-21
GTCO,29.0,28.55,28.40,28.5,-0.5,261,"18,774,241",2021-10-22
GTCO,28.5,28.65,28.60,28.6,0.1,254,"21,476,241",2021-10-25
GTCO,28.6,28.65,28.50,28.5,-0.1,279,"25,039,191",2021-10-26
GTCO,28.5,28.65,28.40,28.55,0.05,251,"7,787,341",2021-10-27
GTCO,28.55,28.60,28.55,28.55,0.0,180,"6,740,813",2021-10-28
GTCO,28.55,28.80,28.60,28.65,0.1,147,"7,128,126",2021-10-29
GTCO,28.65,28.60,28.40,28.4,-0.25,280,"9,262,888",2021-11-01
GTCO,28.4,28.50,28.30,28.3,-0.1,236,"5,322,715",2021-11-02
GTCO,28.3,28.05,28.00,28.0,-0.3,256,"5,278,042",2021-11-03
GTCO,28.0,28.20,28.05,28.2,0.2,173,"3,989,421",2021-11-04
GTCO,28.2,28.50,28.20,28.2,0.0,132,"7,767,738",2021-11-05
GTCO,28.2,28.05,27.95,27.95,-0.25,328,"11,415,360",2021-11-08
GTCO,27.95,28.15,27.65,27.65,-0.3,303,"4,090,084",2021-11-09
GTCO,27.65,27.65,27.60,27.65,0.0,238,"14,574,010",2021-11-10
GTCO,27.65,27.50,27.30,27.4,-0.25,297,"7,252,925",2021-11-11
GTCO,27.4,27.50,27.45,27.45,0.05,144,"18,438,717",2021-11-12
GTCO,27.45,27.60,27.40,27.5,0.05,294,"18,456,741",2021-11-15
GTCO,27.5,27.35,26.90,26.90,-0.6,456,"20,841,624",2021-11-16
GUINEAINS,0.2,--,--,0.2,,0,--,2021-09-30
GUINEAINS,0.2,--,--,0.2,,2,"2,000",2021-10-04
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-06
GUINEAINS,0.2,--,--,0.2,,2,"16,000",2021-10-08
GUINEAINS,0.2,--,--,0.2,,4,"2,503",2021-10-11
GUINEAINS,0.2,--,--,0.2,,1,"1,000",2021-10-12
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-13
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-14
GUINEAINS,0.2,--,--,0.2,,2,"5,300",2021-10-18
GUINEAINS,0.2,--,--,0.2,,1,500,2021-10-20
GUINEAINS,0.2,--,--,0.2,,1,300,2021-10-21
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-22
GUINEAINS,0.2,--,--,0.2,,3,"14,600",2021-10-25
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-26
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-27
GUINEAINS,0.2,--,--,0.2,,0,--,2021-10-28
GUINEAINS,0.2,--,--,0.2,,1,"2,000",2021-10-29
GUINEAINS,0.2,--,--,0.2,,0,--,2021-11-01
GUINEAINS,0.2,--,--,0.2,,2,"3,551",2021-11-02
GUINEAINS,0.2,--,--,0.2,,0,--,2021-11-03
GUINEAINS,0.2,--,--,0.2,,0,--,2021-11-04
GUINEAINS,0.2,--,--,0.2,,0,--,2021-11-05
GUINEAINS,0.2,--,--,0.2,,3,"3,020",2021-11-08
GUINEAINS,0.2,--,--,0.2,,1,"46,000",2021-11-09
GUINEAINS,0.2,--,--,0.2,,1,"1,200",2021-11-10
GUINEAINS,0.2,--,--,0.2,,1,"4,000",2021-11-11
GUINEAINS,0.2,--,--,0.2,,1,"1,400",2021-11-12
GUINEAINS,0.2,--,--,0.2,,0,--,2021-11-15
GUINEAINS,0.2,--,--,0.20,,0,--,2021-11-16
GUINNESS,29.6,--,--,29.6,,58,"617,915",2021-09-30
GUINNESS,29.6,--,--,29.6,,62,"414,992",2021-10-04
GUINNESS,29.6,--,--,29.6,,30,"208,522",2021-10-06
GUINNESS,29.6,--,--,29.6,,21,"39,680",2021-10-08
GUINNESS,29.6,30.00,29.05,29.05,-0.55,43,"628,553",2021-10-11
GUINNESS,29.05,--,--,29.05,,39,"668,504",2021-10-12
GUINNESS,29.05,29.05,29.05,29.05,0.0,35,"674,148",2021-10-13
GUINNESS,29.05,--,--,29.05,,45,"382,472",2021-10-14
GUINNESS,29.05,--,--,29.05,,43,"84,185",2021-10-18
GUINNESS,29.05,--,--,29.05,,50,"421,189",2021-10-20
GUINNESS,29.05,29.20,29.20,29.2,0.15,33,"304,783",2021-10-21
GUINNESS,29.2,29.50,29.50,29.5,0.3,44,"594,757",2021-10-22
GUINNESS,29.5,30.00,30.00,30.0,0.5,49,"339,526",2021-10-25
GUINNESS,30.0,--,--,30.0,,31,"299,570",2021-10-26
GUINNESS,30.0,--,--,30.0,,26,"65,506",2021-10-27
GUINNESS,30.0,33.00,32.90,33.0,3.0,36,"997,247",2021-10-28
GUINNESS,33.0,36.30,36.30,36.3,3.3,126,"2,272,729",2021-10-29
GUINNESS,36.3,39.90,39.90,39.9,3.6,101,"670,775",2021-11-01
GUINNESS,39.9,--,--,39.9,,193,"1,564,756",2021-11-02
GUINNESS,39.9,--,--,39.9,,109,"533,081",2021-11-03
GUINNESS,39.9,37.00,37.00,37.0,-2.9,63,"773,303",2021-11-04
GUINNESS,37.0,36.90,36.75,36.9,-0.1,48,"694,097",2021-11-05
GUINNESS,36.9,37.50,37.50,37.5,0.6,57,"826,608",2021-11-08
GUINNESS,37.5,--,--,37.5,,49,"306,302",2021-11-09
GUINNESS,37.5,--,--,37.5,,57,"543,058",2021-11-10
GUINNESS,37.5,--,--,37.5,,73,"790,934",2021-11-11
GUINNESS,37.5,--,--,37.5,,42,"209,368",2021-11-12
GUINNESS,37.5,--,--,37.5,,47,"264,265",2021-11-15
GUINNESS,37.5,36.50,36.50,36.50,-1,35,"458,974",2021-11-16
HONYFLOUR,3.83,3.83,3.76,3.76,-0.07,45,"1,116,790",2021-09-30
HONYFLOUR,3.76,3.84,3.82,3.82,0.06,41,"763,835",2021-10-04
HONYFLOUR,3.88,3.85,3.75,3.75,-0.13,85,"1,691,565",2021-10-06
HONYFLOUR,3.7,3.59,3.45,3.56,-0.14,88,"4,280,930",2021-10-08
HONYFLOUR,3.56,3.50,3.45,3.45,-0.11,69,"2,343,546",2021-10-11
HONYFLOUR,3.45,3.45,3.38,3.38,-0.07,57,"2,882,631",2021-10-12
HONYFLOUR,3.38,3.32,3.10,3.32,-0.06,122,"7,561,448",2021-10-13
HONYFLOUR,3.32,3.40,3.31,3.35,0.03,120,"6,152,645",2021-10-14
HONYFLOUR,3.55,3.78,3.57,3.78,0.23,113,"3,412,656",2021-10-18
HONYFLOUR,3.78,3.90,3.80,3.8,0.02,93,"2,670,708",2021-10-20
HONYFLOUR,3.8,3.87,3.70,3.7,-0.1,36,"3,438,809",2021-10-21
HONYFLOUR,3.7,--,--,3.7,,34,"289,203",2021-10-22
HONYFLOUR,3.7,3.66,3.40,3.66,-0.04,77,"4,814,307",2021-10-25
HONYFLOUR,3.66,3.60,3.54,3.6,-0.06,46,"1,578,970",2021-10-26
HONYFLOUR,3.6,3.65,3.61,3.65,0.05,82,"4,013,465",2021-10-27
HONYFLOUR,3.65,3.61,3.61,3.61,-0.04,61,"2,318,618",2021-10-28
HONYFLOUR,3.61,3.61,3.60,3.6,-0.01,64,"3,108,141",2021-10-29
HONYFLOUR,3.6,3.39,3.30,3.32,-0.28,83,"3,221,418",2021-11-01
HONYFLOUR,3.32,3.30,3.15,3.17,-0.15,77,"1,429,601",2021-11-02
HONYFLOUR,3.17,3.48,3.00,3.48,0.31,114,"5,214,367",2021-11-03
HONYFLOUR,3.48,3.64,3.64,3.64,0.16,60,"1,192,605",2021-11-04
HONYFLOUR,3.64,--,--,3.64,,41,"269,049",2021-11-05
HONYFLOUR,3.64,3.33,3.31,3.31,-0.33,97,"2,696,014",2021-11-08
HONYFLOUR,3.31,3.31,3.31,3.31,0.0,48,"938,299",2021-11-09
HONYFLOUR,3.31,3.55,3.54,3.54,0.23,33,"1,316,827",2021-11-10
HONYFLOUR,3.54,--,--,3.54,,39,"706,308",2021-11-11
HONYFLOUR,3.54,3.40,3.30,3.4,-0.14,74,"2,977,152",2021-11-12
HONYFLOUR,3.4,--,--,3.4,,39,"330,277",2021-11-15
HONYFLOUR,3.4,--,--,3.40,,36,"638,330",2021-11-16
IKEJAHOTEL,1.14,--,--,1.14,,1,"11,016",2021-09-30
IKEJAHOTEL,1.14,--,--,1.14,,1,200,2021-10-04
IKEJAHOTEL,1.14,--,--,1.14,,4,"21,000",2021-10-06
IKEJAHOTEL,1.14,--,--,1.14,,3,"15,200",2021-10-08
IKEJAHOTEL,1.14,--,--,1.14,,1,63,2021-10-11
IKEJAHOTEL,1.14,1.10,1.10,1.1,-0.04,6,"144,500",2021-10-12
IKEJAHOTEL,1.1,1.05,1.05,1.05,-0.05,10,"1,472,951",2021-10-13
IKEJAHOTEL,1.05,--,--,1.05,,6,"171,850",2021-10-14
IKEJAHOTEL,1.05,1.15,1.15,1.15,0.1,3,"210,200",2021-10-18
IKEJAHOTEL,1.15,--,--,1.15,,17,"126,376",2021-10-20
IKEJAHOTEL,1.15,--,--,1.15,,4,"1,112",2021-10-21
IKEJAHOTEL,1.15,1.06,1.06,1.06,-0.09,7,"219,000",2021-10-22
IKEJAHOTEL,1.06,1.10,1.10,1.1,0.04,7,"216,814",2021-10-25
IKEJAHOTEL,1.1,--,--,1.1,,5,"7,388",2021-10-26
IKEJAHOTEL,1.1,1.15,1.15,1.15,0.05,9,"172,376",2021-10-27
IKEJAHOTEL,1.15,--,--,1.15,,5,"66,538",2021-10-28
IKEJAHOTEL,1.15,--,--,1.15,,5,"92,819",2021-10-29
IKEJAHOTEL,1.15,--,--,1.15,,4,"100,019",2021-11-01
IKEJAHOTEL,1.15,--,--,1.15,,0,--,2021-11-02
IKEJAHOTEL,1.15,--,--,1.15,,5,"28,337",2021-11-03
IKEJAHOTEL,1.15,--,--,1.15,,1,500,2021-11-04
IKEJAHOTEL,1.15,--,--,1.15,,1,"5,000",2021-11-05
IKEJAHOTEL,1.15,--,--,1.15,,6,"13,339",2021-11-08
IKEJAHOTEL,1.15,--,--,1.15,,2,881,2021-11-09
IKEJAHOTEL,1.15,--,--,1.15,,1,751,2021-11-10
IKEJAHOTEL,1.15,--,--,1.15,,1,559,2021-11-11
IKEJAHOTEL,1.15,--,--,1.15,,3,"46,079",2021-11-12
IKEJAHOTEL,1.15,--,--,1.15,,3,"51,025",2021-11-15
IKEJAHOTEL,1.15,--,--,1.15,,1,"8,000",2021-11-16
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-09-30
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-04
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-06
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-08
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-11
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-12
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-13
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-14
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-18
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-20
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-21
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-22
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-25
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-26
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-27
INFINITY [BLS],1.32,--,--,1.32,,0,--,2021-10-28
